12414,120,40
12415,128,40
12416,136,40
12417,144,40
12418,152,40
12419,352,32
12420,160,40
12421,360,32
12422,168,40
12423,368,32
12424,176,40
12425,184,40
12426,192,40
12427,200,40
12428,208,40
12429,216,40
12430,232,32
12431,224,40
12434,304,32
12435,232,40
12443,240,40
12444,248,40
12445,296,48
12446,304,48
12449,312,16
12450,392,16
12451,320,16
12452,400,16
12453,328,16
12454,408,16
12455,336,16
12456,416,16
12457,344,16
12458,424,16
12459,432,16
12460,0,32
12461,440,16
12462,8,32
12463,448,16
12464,16,32
12465,456,16
12466,24,32
12467,464,16
12468,32,32
12469,472,16
12470,40,32
12471,480,16
12472,48,32
12473,488,16
12474,56,32
12475,496,16
12476,64,32
12477,504,16
12478,72,32
12479,0,24
12480,80,32
12481,8,24
12482,88,32
12483,376,16
12484,16,24
12485,96,32
12486,24,24
12487,104,32
12488,32,24
12489,112,32
12490,40,24
12491,48,24
12492,56,24
12493,64,24
12494,72,24
12495,80,24
12496,120,32
12497,160,32
12498,88,24
12499,128,32
12500,168,32
12501,96,24
12502,136,32
12503,176,32
12504,104,24
12505,144,32
12506,184,32
12507,112,24
12508,152,32
12509,192,32
12510,120,24
12511,128,24
12512,136,24
12513,144,24
12514,152,24
12515,352,16
12516,160,24
12517,360,16
12518,168,24
12519,368,16
12520,176,24
12521,184,24
12522,192,24
12523,200,24
12524,208,24
12525,216,24
12526,224,32
12527,224,24
12530,304,16
12531,232,24
12532,200,32
12533,208,32
12534,216,32
12539,296,16
12540,384,16
20189,280,48
9524,128,16
9516,136,16
9500,144,16
9532,152,16
9508,160,16
9472,168,16
9474,176,16
9484,192,16
9488,200,16
9492,208,16
9496,216,16
9590,168,96
9591,176,96
9588,184,96
9589,192,96
9531,200,96
9523,208,96
9507,216,96
9547,224,96
9515,232,96
9473,240,96
9475,248,96
9487,256,96
9491,264,96
9495,272,96
9499,280,96
9594,288,96
9595,296,96
9592,304,96
9593,312,96
9527,320,96
9519,328,96
9528,336,96
9520,344,96
9504,352,96
9538,360,96
9512,368,96
9501,376,96
9535,384,96
9509,392,96
57600,0,112
57601,8,112
57602,16,112
57603,24,112
57604,32,112
57605,40,112
57606,48,112
57607,56,112
57608,64,112
57609,72,112
57610,80,112
57611,88,112
57612,96,112
57613,104,112
57614,112,112
57615,120,112
57616,128,112
57617,136,112
57618,144,112
57619,152,112
57620,160,112
57621,168,112
57622,176,112
57623,184,112
57624,192,112
57625,200,112
57626,208,112
57627,216,112
57628,224,112
57629,232,112
57630,240,112
57631,248,112
57632,256,112
57633,264,112
57634,272,112
57635,280,112
57636,288,112
57637,296,112
57638,304,112
57639,312,112
57640,320,112
57641,328,112
57642,336,112
57643,344,112
57644,352,112
57645,360,112
57646,368,112
57647,376,112
57648,384,112
57649,392,112
57650,400,112
57651,408,112
57652,416,112
57653,424,112
57654,432,112
57655,440,112
57656,448,112
57657,456,112
57658,464,112
57659,472,112
57660,480,112
57661,488,112
57662,496,112
57663,504,112
57664,0,120
57665,8,120
57666,16,120
57667,24,120
57668,32,120
57669,40,120
57670,48,120
57671,56,120
57672,64,120
57673,72,120
57674,80,120
57675,88,120
57676,96,120
57677,104,120
57678,112,120
57679,120,120
57680,128,120
57681,136,120
57682,144,120
57683,152,120
57684,160,120
57685,168,120
57686,176,120
57687,184,120
57688,192,120
57689,200,120
57690,208,120
57691,216,120
57692,224,120
57693,232,120
57694,240,120
57695,248,120
57696,256,120
57697,264,120
57698,272,120
57699,280,120
57700,288,120
57701,296,120
57702,304,120
57703,312,120
57704,320,120
57705,328,120
57706,336,120
57707,344,120
57708,352,120
57709,360,120
57710,368,120
57711,376,120
57712,384,120
57713,392,120
57714,400,120
57715,408,120
57716,416,120
57717,424,120
57718,432,120
57719,440,120
57720,448,120
57721,456,120
57722,464,120
57723,472,120
57724,480,120
57725,488,120
57726,496,120
57727,504,120
57856,256,0
57857,8,0
57858,16,0
57859,24,0
57860,32,0
57861,40,0
57862,48,0
57863,56,0
57864,64,0
57865,72,0
57866,80,0
57867,88,0
57868,96,0
57869,104,0
57870,112,0
57871,120,0
57872,128,0
57873,136,0
57874,144,0
57875,152,0
57876,160,0
57877,168,0
57878,176,0
57879,184,0
57880,192,0
57881,200,0
57882,208,0
57883,216,0
57884,224,0
57885,232,0
57886,240,0
57887,248,0
57888,0,96
57889,8,96
57890,16,96
57891,24,96
57892,32,96
57893,40,96
57894,48,96
57895,56,96
57896,64,96
57897,72,96
57898,80,96
57899,88,96
57900,96,96
57901,104,96
57902,112,96
57903,120,96
57904,128,96
57905,136,96
57906,144,96
57907,152,96
57908,160,96
57909,440,48
57910,400,56
57911,496,64
57912,248,80
57913,216,104
57914,168,104
57915,176,104
57916,184,104
57917,192,104
57918,200,104
57919,208,104
57920,0,104
57921,8,104
57922,16,104
57923,24,104
57924,32,104
57925,40,104
57926,48,104
57927,56,104
57928,64,104
57929,72,104
57930,80,104
57931,88,104
57932,96,104
57933,104,104
57934,112,104
57935,120,104
57936,128,104
57937,136,104
57938,144,104
57939,152,104
57940,160,104
57941,168,104
57942,176,104
57943,184,104
57944,192,104
57945,200,104
57946,208,104
57952,168,96
57953,176,96
57954,184,96
57955,192,96
57956,200,96
57957,208,96
57958,216,96
57959,224,96
57960,232,96
57961,240,96
57962,248,96
57963,256,96
57964,264,96
57965,272,96
57966,280,96
57967,288,96
57968,296,96
57969,304,96
57970,312,96
57971,320,96
57972,328,96
57973,336,96
57974,344,96
57975,352,96
57976,360,96
57977,368,96
57978,376,96
57979,384,96
57980,392,96
57981,8,96
57982,80,96
57983,88,96
57984,0,16
57985,8,16
57986,16,16
57987,24,16
57988,32,16
57989,40,16
57990,48,16
57991,56,16
57992,64,16
57993,72,16
57994,80,16
57995,88,16
57996,96,16
57997,104,16
57998,112,16
57999,120,16
58000,128,16
58001,136,16
58002,144,16
58003,152,16
58004,160,16
58005,168,16
58006,176,16
58007,184,16
58008,192,16
58009,200,16
58010,208,16
58011,216,16
58012,224,16
58013,232,16
58014,240,16
58015,248,16
58016,256,104
58017,264,104
58018,272,104
58019,280,104
58020,288,104
58021,296,104
58022,304,104
58023,312,104
58024,320,104
58025,328,104
58026,336,104
58027,344,104
58028,352,104
58029,360,104
58030,368,104
58031,376,104
58032,384,104
58033,392,104
58034,0,104
58035,8,104
58036,16,104
58037,24,104
58038,32,104
58039,40,104
58040,48,104
58041,56,104
58042,64,104
58043,72,104
58044,16,96
58045,24,96
58046,32,96
58047,160,104
58048,80,104
58049,88,104
58050,96,104
58051,104,104
58052,112,104
58053,120,104
58054,128,104
58055,136,104
58056,144,104
58057,152,104
58080,256,24
58081,264,24
58082,272,24
58083,280,24
58084,288,24
58085,296,24
58086,304,24
58087,312,24
58088,320,24
58089,328,24
58090,336,24
58091,344,24
58092,352,24
58093,360,24
58094,368,24
58095,376,24
58096,384,24
58097,392,24
58098,400,24
58099,408,24
58100,416,24
58101,424,24
58102,432,24
58103,440,24
58104,448,24
58105,456,24
58106,464,24
58107,472,24
58108,480,24
58109,488,24
58110,496,24
58111,504,24
19968,88,136
19969,152,360
19971,496,264
19975,40,456
19976,328,296
19977,200,256
19978,320,296
19979,184,152
19981,264,424
19982,32,472
19985,352,136
19988,312,168
19990,280,312
19992,88,192
19993,296,432
19998,336,296
20001,264,480
20006,360,432
20013,504,352
20018,104,208
20024,416,176
20025,72,352
20027,368,272
20035,48,400
20037,96,192
20043,64,400
20045,176,392
20046,144,224
20047,480,440
20055,344,296
20057,128,152
20061,448,200
20062,504,224
20063,128,464
20081,424,472
20083,384,392
20094,480,168
20096,336,184
20102,240,480
20104,16,472
20105,40,336
20107,248,264
20108,304,392
20113,472,136
20114,368,224
20116,360,224
20117,40,136
20120,96,496
20121,88,496
20123,496,240
20124,0,128
20129,488,440
20132,8,232
20133,48,136
20134,472,448
20136,392,192
20139,400,192
20140,408,192
20141,200,368
20142,248,480
20154,368,304
20160,248,280
20161,376,304
20167,104,192
20170,368,240
20171,88,160
20175,160,432
20180,376,256
20181,368,256
20182,456,336
20184,272,424
20185,304,320
20195,256,344
20196,32,488
20197,328,128
20206,200,152
20208,184,200
20210,0,360
20214,256,216
20219,424,392
20225,16,184
20234,336,128
20237,376,224
20238,24,184
20239,56,432
20240,264,408
20241,112,192
20250,96,160
20253,176,376
20271,488,400
20276,344,408
20278,40,488
20280,112,304
20282,384,256
20284,256,264
20285,216,152
20291,64,368
20294,472,344
20301,344,128
20302,208,368
20303,256,280
20304,504,240
20305,328,464
20307,72,344
20309,208,152
20313,24,472
20316,456,248
20339,232,152
20341,304,432
20348,16,232
20351,392,256
20355,488,168
20363,48,488
20365,264,264
20379,416,192
20381,352,128
20384,424,192
20385,224,152
20397,16,456
20398,472,424
20399,24,232
20405,128,304
20406,208,480
20415,24,440
20418,328,208
20419,256,336
20420,504,152
20426,448,280
20439,336,336
20445,64,440
20449,120,304
20451,480,448
20462,72,280
20467,264,400
20469,24,424
20472,216,440
20474,136,152
20489,376,328
20491,152,224
20493,360,400
20498,400,376
20502,40,232
20505,32,232
20511,264,272
20515,208,440
20516,304,352
20518,272,216
20523,416,480
20525,16,496
20534,456,200
20537,264,216
20553,360,128
20559,472,432
20572,216,368
20581,280,216
20594,96,272
20596,264,336
20597,224,368
20598,72,208
20605,344,184
20621,496,440
20625,184,216
20632,208,256
20633,304,416
20652,128,248
20653,64,472
20661,120,248
20663,272,288
20670,336,208
20677,272,200
20685,272,384
20687,200,336
20689,432,192
20693,176,448
20698,256,480
20711,344,328
20731,408,432
20736,352,184
20740,80,152
20754,472,272
20767,280,288
20778,336,464
20786,0,464
20801,152,136
20803,32,224
20804,352,208
20805,264,280
20806,160,360
20807,440,192
20808,312,320
20809,48,232
20811,216,240
20813,376,456
20814,216,376
20816,272,264
20826,408,376
20828,368,168
20837,392,392
20840,136,328
20843,216,408
20844,56,232
20845,480,488
20849,456,192
20853,312,432
20854,392,336
20855,32,208
20856,80,376
20860,288,216
20869,168,392
20870,224,144
20874,64,256
20877,136,248
20882,80,448
20887,352,296
20889,152,272
20896,496,168
20901,288,456
20904,312,424
20908,416,376
20916,368,248
20918,136,464
20919,56,488
20932,312,312
20934,504,280
20939,168,360
20940,272,480
20941,424,376
20957,192,200
20961,312,448
20966,104,288
20967,440,344
20970,184,392
20977,312,160
20982,464,192
20984,504,384
20985,440,144
20986,424,280
20989,128,408
20992,432,376
20995,384,304
20998,184,432
20999,200,320
21000,456,168
21002,0,176
21009,344,208
21015,176,488
21021,112,288
21028,352,408
21029,440,432
21033,488,472
21040,152,384
21046,320,312
21047,72,256
21048,296,216
21050,400,256
21051,224,240
21059,232,368
21063,272,336
21066,464,248
21069,104,328
21078,504,440
21083,136,240
21091,304,216
21092,328,248
21093,496,400
21103,64,432
21104,360,296
21106,232,168
21109,352,328
21123,488,160
21127,136,216
21129,128,480
21147,400,480
21151,64,232
21152,240,152
21155,184,488
21161,208,288
21162,360,376
21163,144,240
21169,64,488
21172,352,488
21177,72,232
21182,320,160
21187,248,448
21189,408,360
21191,344,464
21193,32,440
21205,280,384
21208,8,176
21209,208,456
21213,288,288
21215,144,440
21218,328,312
21220,280,200
21223,16,176
21234,248,208
21242,272,272
21246,80,232
21247,40,464
21249,120,464
21250,336,392
21253,224,440
21270,192,152
21271,168,448
21273,56,256
21277,432,328
21280,296,288
21281,480,192
21290,80,416
21305,392,416
21306,472,200
21307,32,136
21311,400,384
21313,272,280
21315,320,320
21319,304,288
21320,384,224
21322,360,408
21329,88,416
21330,376,336
21331,328,344
21332,472,192
21335,264,392
21336,80,352
21338,504,400
21340,184,448
21344,328,320
21350,304,208
21359,328,136
21360,160,136
21361,32,184
21363,280,336
21364,48,192
21365,432,472
21368,144,152
21375,488,192
21380,192,464
21400,424,480
21402,88,232
21407,40,224
21416,0,312
21417,432,136
21421,216,144
21427,48,224
21435,280,192
21442,216,256
21448,488,448
21449,0,248
21450,120,192
21451,352,464
21452,360,328
21453,368,408
21454,32,280
21460,352,280
21462,376,272
21463,480,272
21465,216,288
21467,376,408
21473,0,144
21474,368,328
21475,96,232
21476,160,224
21477,464,200
21481,464,344
21482,456,344
21483,496,192
21484,312,288
21487,248,152
21488,264,344
21489,504,264
21490,416,256
21491,280,136
21494,328,168
21495,152,240
21496,408,256
21507,496,184
21508,504,160
21512,160,240
21513,488,184
21514,176,368
21515,272,136
21516,288,384
21517,296,456
21518,112,232
21519,496,472
21520,224,376
21521,104,232
21531,256,208
21535,432,200
21536,152,448
21542,96,416
21547,424,176
21560,128,192
21561,16,312
21563,192,432
21566,400,224
21570,296,488
21574,232,440
21576,248,368
21577,392,224
21578,232,240
21585,128,392
21608,40,280
21610,488,272
21619,80,456
21628,168,224
21629,304,456
21643,472,248
21644,24,496
21682,416,248
21683,336,160
21693,168,136
21696,32,128
21697,184,424
21705,152,248
21729,176,136
21736,320,288
21737,400,448
21746,32,376
21764,392,136
21766,8,248
21767,136,304
21776,440,376
21782,8,128
21807,320,464
21809,336,288
21822,496,336
21828,336,344
21830,328,288
21839,88,464
21843,360,208
21892,112,328
21897,120,232
21899,176,360
21914,32,176
21916,40,184
21917,240,168
21927,312,216
21930,384,328
21931,504,184
21932,504,192
21936,56,208
21942,8,144
21987,424,256
22022,88,352
22025,256,152
22039,344,288
22040,384,136
22057,456,152
22065,504,296
22082,464,136
22092,176,328
22107,408,168
22120,48,184
22132,200,432
22136,64,392
22138,312,408
22151,496,160
22178,80,400
22234,24,280
22235,432,256
22238,112,160
22240,184,136
22243,232,352
22256,376,240
22258,368,128
22259,504,304
22266,176,224
22269,240,240
22275,88,440
22287,320,216
22290,232,144
22303,376,376
22311,160,128
22312,336,248
22317,368,208
22320,320,352
22338,376,248
22343,288,200
22346,0,448
22352,96,248
22353,128,232
22372,384,240
22374,96,352
22378,136,368
22402,24,312
22411,384,208
22434,136,232
22435,456,160
22475,360,448
22478,368,296
22492,72,400
22495,56,136
22496,280,424
22516,0,304
22519,0,272
22521,368,400
22522,56,184
22524,432,248
22528,272,448
22530,296,384
22533,328,216
22534,80,344
22549,504,336
22564,256,368
22570,40,176
22576,240,144
22577,240,440
22580,376,296
22581,232,376
22586,392,248
22592,320,432
22593,0,488
22602,120,160
22609,184,328
22612,448,376
22615,240,376
22616,456,376
22617,320,408
22618,32,368
22622,160,248
22633,408,144
22635,88,376
22645,392,304
22654,408,280
22659,0,200
22675,152,440
22679,208,336
22684,488,360
22696,192,448
22707,208,432
22718,392,240
22721,416,432
22727,240,352
22730,128,160
22732,384,296
22741,168,240
22763,440,256
22764,400,304
22766,392,328
22768,472,312
22769,96,136
22770,424,400
22775,144,368
22793,480,432
22799,264,152
22805,8,472
22806,328,160
22809,360,280
22810,464,336
22812,144,464
22818,216,456
22823,272,344
22825,96,376
22826,472,336
22827,288,424
22830,448,144
22833,8,272
22839,376,128
22852,248,144
22855,64,184
22856,152,392
22857,248,440
22863,400,328
22865,392,208
22868,288,448
22871,464,376
22885,456,144
22888,352,288
22890,496,344
22894,240,432
22899,224,288
22900,384,376
22909,144,232
22914,400,392
22915,104,416
22916,448,456
22922,432,392
22931,360,184
22934,80,472
22937,176,456
22949,0,344
22952,8,448
22956,248,376
22969,368,448
22971,168,248
22974,360,288
22985,456,256
22987,448,256
22992,192,128
22993,184,224
22995,336,312
22996,384,128
23013,424,136
23014,48,176
23018,352,456
23019,496,416
23030,56,128
23035,192,136
23039,464,256
23041,392,128
23043,16,128
23064,280,456
23072,144,304
23081,40,440
23087,408,224
23100,368,288
23105,360,488
23110,232,400
23130,400,240
23142,296,424
23167,272,456
23186,376,400
23195,504,416
23233,272,152
23241,16,272
23244,336,216
23265,488,352
23305,72,184
23330,392,296
23340,152,368
23344,16,144
23376,472,256
23380,152,232
23383,280,264
23384,408,336
23388,24,264
23389,160,232
23391,456,456
23395,232,184
23396,192,224
23398,136,168
23403,416,336
23429,344,344
23431,288,136
23432,384,272
23433,264,128
23435,416,328
23436,56,176
23437,480,264
23439,168,232
23445,472,376
23447,48,280
23448,64,176
23449,8,360
23450,264,368
23451,184,128
23452,368,184
23453,256,440
23455,72,272
23458,56,192
23459,336,320
23460,24,272
23461,360,464
23470,136,192
23472,176,248
23475,344,160
23476,256,144
23477,376,288
23478,280,152
23481,88,472
23487,368,280
23490,344,272
23492,80,184
23493,40,392
23494,128,456
23500,304,424
23506,504,168
23507,80,208
23515,72,176
23517,152,304
23519,80,256
23521,288,152
23527,480,392
23529,160,304
23534,280,480
23541,184,360
23544,272,312
23546,288,264
23550,88,344
23551,496,272
23553,16,432
23554,344,320
23556,160,272
23558,384,288
23561,400,128
23562,424,336
23563,408,304
23566,304,384
23567,392,288
23569,400,288
23574,352,320
23578,408,288
23588,56,464
23597,200,200
23601,56,280
23610,280,272
23611,104,304
23612,312,392
23613,424,304
23614,312,416
23615,408,392
23616,224,200
23621,288,192
23624,136,208
23626,16,392
23627,88,152
23629,480,256
23633,128,208
23637,104,376
23646,344,336
23648,256,376
23649,120,272
23652,424,328
23653,504,472
23663,72,392
23665,224,256
23696,88,184
23713,56,152
23720,192,328
23721,472,176
23724,120,456
23729,104,344
23731,144,168
23736,432,176
23776,384,384
23777,8,200
23784,0,160
23791,272,440
23792,264,440
23798,480,376
23803,456,280
23815,152,312
23822,424,248
23830,352,160
23849,280,440
23888,440,472
23913,160,312
23919,16,248
23947,488,376
23994,72,488
24012,440,176
24029,360,320
24030,64,280
24033,72,288
24035,0,336
24037,176,232
24038,24,248
24039,184,232
24040,296,192
24046,32,248
24049,200,224
24051,104,456
24052,160,400
24055,192,232
24059,24,176
24061,0,352
24062,296,200
24066,488,256
24067,320,424
24070,384,408
24076,96,184
24086,192,360
24093,272,368
24101,32,312
24107,496,256
24109,72,320
24111,112,344
24112,184,184
24115,200,360
24120,400,296
24125,16,448
24133,80,432
24140,280,448
24149,416,448
24161,184,408
24163,328,432
24178,80,176
24179,336,432
24180,0,400
24184,200,232
24185,88,176
24187,56,224
24188,72,472
24189,368,464
24190,104,184
24193,208,360
24195,208,232
24196,416,288
24199,112,416
24202,424,288
24207,232,288
24213,280,368
24214,288,440
24215,112,376
24218,216,232
24220,328,424
24230,368,376
24231,104,248
24235,208,224
24237,288,368
24245,272,128
24246,152,288
24247,224,232
24248,96,472
24259,272,400
24265,208,488
24266,368,488
24275,0,168
24287,104,424
24288,432,288
24310,264,144
24311,296,368
24314,344,216
24315,136,160
24316,56,400
24319,368,392
24321,48,440
24324,376,488
24330,344,432
24335,440,264
24336,320,392
24339,144,192
24340,216,360
24341,200,136
24343,136,432
24344,232,232
24347,328,352
24351,304,368
24357,176,464
24358,64,224
24359,216,224
24369,352,272
24373,224,360
24375,16,200
24380,448,416
24382,248,352
24394,24,200
24403,88,384
24418,400,208
24422,416,416
24425,184,248
24426,32,424
24427,232,360
24428,192,424
24432,440,288
24433,24,144
24441,200,464
24444,120,416
24448,464,144
24449,344,312
24452,408,208
24453,120,344
24459,80,480
24460,416,224
24464,240,288
24466,264,376
24467,280,280
24471,408,384
24481,424,224
24489,72,432
24490,0,288
24494,320,416
24499,416,384
24500,240,360
24505,40,376
24509,256,184
24515,168,304
24517,456,416
24524,112,184
24525,440,392
24535,504,256
24536,24,448
24537,32,448
24540,472,144
24544,16,360
24555,144,160
24565,8,400
24573,312,240
24594,392,376
24598,336,424
24604,80,488
24605,0,264
24608,128,344
24613,152,192
24615,352,312
24616,272,144
24618,152,160
24623,32,200
24651,216,488
24656,40,200
24658,240,232
24661,248,288
24674,168,160
24677,336,352
24680,408,240
24681,152,152
24685,48,200
24687,288,336
24688,248,168
24693,416,208
24713,32,272
24716,312,368
24724,160,160
24735,432,224
24736,376,464
24739,96,176
24742,176,144
24745,88,400
24746,96,128
24754,128,416
24758,96,464
24764,496,376
24773,408,296
24775,80,392
24785,64,496
24794,320,240
24796,80,320
24799,408,128
24803,440,328
24808,232,256
24816,8,344
24819,448,328
24825,360,272
24833,80,280
24840,280,464
24841,272,464
24847,416,128
24858,40,208
24859,40,128
24863,104,176
24904,296,264
24907,136,344
